vehicle,file,sample_index,sample_info,n_nodes,n_hard_only_material_nodes,hard_only_material_frac,n_hard_only_vectors_in_sample,hard_only_material_ids_in_sample,hard_only_min_dist_to_hic,hard_only_mean_dist_to_hic,hard_only_median_dist_to_hic,hard_only_top32_nearest_frac,hard_only_nodes_within_60,hard_only_nodes_within_150,hard_only_nodes_within_400,hard_only_frac_within_60,hard_only_frac_within_150,hard_only_frac_within_400
CY02C,batch_0.feather,15,C_3_5,32643,545,0.016695769383941426,1,1000026;1000027,233.3513358859336,276.9603637394489,279.3740989262427,0.0,0,0,545,0.0,0.0,1.0
CY02C,batch_0.feather,16,C_3_6,33239,79,0.0023767261349619422,1,1000026;1000027,276.4447915196338,291.3981598239905,292.2233891700636,0.0,0,0,79,0.0,0.0,1.0
CY02C,batch_0.feather,17,C_4_1,29551,390,0.01319752292646611,2,1000003;1000026;1000027,261.89162123008697,291.7149175737598,292.7713777594604,0.0,0,0,390,0.0,0.0,1.0
CY02C,batch_0.feather,18,C_4_2,28753,413,0.0143637185684972,1,1000026;1000027,278.59792991104405,291.6044738486133,292.341147986184,0.0,0,0,413,0.0,0.0,1.0
CY02C,batch_0.feather,19,C_4_3,29969,524,0.01748473422536621,1,1000026;1000027,273.06371709090024,289.1343712718595,289.9769989174735,0.0,0,0,524,0.0,0.0,1.0
CY02C,batch_0.feather,20,C_4_4,29813,332,0.01113608157515178,1,1000026;1000027,266.2329908907911,287.4361042030978,288.5063358247878,0.0,0,0,332,0.0,0.0,1.0
CY02C,batch_0.feather,21,A_10_0,52251,3788,0.07249622016803506,1,1000028,113.82889033554414,225.46069797429718,232.07286160192137,0.0,0,361,3788,0.0,0.09530095036958817,1.0
CY02C,batch_0.feather,22,C_4_5,27031,19,0.0007028966741888942,1,1000026;1000027,290.25710660213093,296.3256095764921,297.1296869434641,0.0,0,0,19,0.0,0.0,1.0
CY02C,batch_0.feather,23,C_4_6,29645,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,24,C_5_1,18889,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,25,C_5_2,18070,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,26,C_5_3,19780,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,27,C_5_4,22900,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,28,C_5_5,24462,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,29,C_5_6,26775,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,30,C_6_1,15628,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,31,C_6_2,15368,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,32,A_11_0,51405,6171,0.1200466880653633,1,1000028,42.9541213878471,197.31556370013973,208.49970131967635,0.0625,216,1664,6171,0.03500243072435586,0.26964835520985253,1.0
CY02C,batch_0.feather,33,C_6_3,16398,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,34,C_6_4,19597,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,35,C_6_5,24496,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,36,C_6_6,25145,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,37,C_6_7,26656,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,0,C_7_1,24710,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,1,C_7_2,24488,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,2,C_7_3,24694,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,3,C_7_4,26044,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,4,C_7_5,29778,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,5,A_12_0,39744,8488,0.21356682769726248,1,1000028,2.4740914570410846,188.09894452080513,196.60333368262235,1.0,450,2720,8488,0.053016022620169655,0.32045240339302544,1.0
CY02C,batch_1.feather,6,C_7_6,26942,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,7,C_7_7,25831,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,8,A_8_1,33755,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,9,A_8_2,34469,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,10,A_8_3,34860,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,11,A_8_4,35705,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,12,C_8_5,38815,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,13,C_8_6,37618,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,14,C_8_7,33597,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,15,A_9_1,45719,1443,0.03156237013058028,1,1000028,205.96556548884362,261.8689754988347,264.65767337939064,0.0,0,0,1443,0.0,0.0,1.0
CY02C,batch_1.feather,16,A_13_0,20553,10703,0.5207512285311147,1,1000028,0.5525313416660702,195.38219824801538,206.23328290834849,1.0,454,2842,10703,0.04241801364103522,0.2655330281229562,1.0
CY02C,batch_1.feather,17,A_9_2,44085,1314,0.02980605648179653,1,1000028,212.19130972996592,264.8587042726658,267.50828866934637,0.0,0,0,1314,0.0,0.0,1.0
CY02C,batch_1.feather,18,A_9_3,43542,1090,0.025033301180469432,1,1000028,222.83911192080174,268.7234930881203,271.13112026091994,0.0,0,0,1090,0.0,0.0,1.0
CY02C,batch_1.feather,19,A_9_4,43953,792,0.01801924783291243,1,1000028,238.02504290159897,274.5413674655223,276.26663769555756,0.0,0,0,792,0.0,0.0,1.0
CY02C,batch_1.feather,20,A_9_5,44242,443,0.01001310971475069,1,1000028,257.4469679742254,283.0372305251071,284.5150042646811,0.0,0,0,443,0.0,0.0,1.0
CY02C,batch_1.feather,21,A_9_6,42228,109,0.002581225727005778,1,1000028,284.06468726576657,292.7456856053179,292.9380627530967,0.0,0,0,109,0.0,0.0,1.0
CY02C,batch_1.feather,22,A_10_1,51199,3737,0.07298970683021153,1,1000028,115.51655089805006,226.31419617678662,232.5320303175471,0.0,0,327,3737,0.0,0.0875033449290875,1.0
CY02C,batch_1.feather,23,A_10_2,50003,3577,0.07153570785752855,1,1000028,120.85509902418333,228.84807434218072,234.81842429056957,0.0,0,245,3577,0.0,0.0684931506849315,1.0
CY02C,batch_1.feather,24,A_10_3,49304,3270,0.066323219211423,1,1000028,130.45424782054977,232.33571977519375,238.28793675892024,0.0,0,145,3270,0.0,0.04434250764525994,1.0
CY02C,batch_1.feather,25,A_10_4,50539,2879,0.0569659075169671,1,1000028,144.70453626218813,238.1756272777524,243.4198584206532,0.0,0,26,2879,0.0,0.009030913511635985,1.0
CY02C,batch_1.feather,26,A_10_5,51723,2363,0.0456856717514452,1,1000028,164.06749801387326,245.89259459698076,250.02396125340022,0.0,0,0,2363,0.0,0.0,1.0
CY02C,batch_1.feather,27,C_1__1,59470,6071,0.10208508491676475,2,1000003;1000026;1000027,118.57621152936237,259.86378821189436,263.7975342416697,0.0,0,44,6071,0.0,0.007247570416735299,1.0
CY02C,batch_1.feather,28,A_10_6,49806,1734,0.03481508252017829,1,1000028,191.29369221042796,255.74499311447047,259.15967755662484,0.0,0,0,1734,0.0,0.0,1.0
CY02C,batch_1.feather,29,A_11_1,50332,6116,0.1215131526662958,1,1000028,43.95294717509297,197.85226425710974,208.3634517214079,0.0,191,1628,6116,0.031229561805101374,0.26618705035971224,1.0
CY02C,batch_1.feather,30,A_11_2,49854,5947,0.11928832189994784,1,1000028,47.11245407712252,199.52751392615173,209.93796583497686,0.0,148,1533,5947,0.024886497393643854,0.2577770304355137,1.0
CY02C,batch_1.feather,31,A_11_3,49055,5637,0.11491183365610029,1,1000028,53.03446969062332,202.12629457753238,212.3512090804639,0.0,85,1381,5637,0.01507894270001774,0.24498846904381763,1.0
CY02C,batch_1.feather,32,A_11_4,50617,5206,0.10285082087045855,1,1000028,62.381271023792905,206.33287940891267,215.35566948619348,0.0,0,1146,5206,0.0,0.22013061851709567,1.0
CY02C,batch_1.feather,33,A_11_5,52266,4623,0.08845138330846057,1,1000028,77.96606842051521,212.31620851428704,220.48457936732194,0.0,0,846,4623,0.0,0.18299805321219986,1.0
CY02C,batch_1.feather,34,A_11_6,49125,3604,0.07336386768447838,1,1000028,103.03021604374179,217.591697749829,222.59902932506043,0.0,0,489,3604,0.0,0.13568257491675917,1.0
CY02C,batch_1.feather,35,A_12_1,39876,8440,0.2116561340154479,1,1000028,1.2586365477001042,188.3055327174843,196.62020247278272,1.0,439,2686,8440,0.052014218009478676,0.3182464454976303,1.0
CY02C,batch_1.feather,36,A_12_2,39108,8239,0.21067300808018818,1,1000028,2.9539644670590928,188.25482781249025,197.36298475728515,1.0,455,2615,8239,0.055225148683092605,0.3173928874863454,1.0
CY02C,batch_1.feather,37,A_12_3,40019,7860,0.19640670681426323,1,1000028,3.141887626172932,188.23879812742098,198.4866707808594,1.0,455,2499,7860,0.05788804071246819,0.31793893129770995,1.0
CY02C,batch_2.feather,0,C_1__2,58268,6004,0.10304112034049565,2,1000003;1000026;1000027,190.64948138054208,256.68688430363295,259.2210836851164,0.0,0,0,6004,0.0,0.0,1.0
CY02C,batch_2.feather,1,A_12_4,43826,7333,0.1673207684935883,1,1000028,0.8273887869857631,189.37629167284356,200.2395870463348,0.75,452,2261,7333,0.06163916541660985,0.30833219691804176,1.0
CY02C,batch_2.feather,2,A_12_5,45914,6491,0.14137300169882824,1,1000028,13.551982842371176,187.22129431362404,197.17249143209972,1.0,420,2016,6491,0.06470497612078262,0.31058388537975656,1.0
CY02C,batch_2.feather,3,A_12_6,44185,5058,0.11447323752404662,1,1000028,32.986589987530806,185.95367184986077,192.6476706710573,0.875,291,1668,5058,0.05753262158956109,0.32977461447212336,1.0
CY02C,batch_2.feather,4,A_13_1,19189,10681,0.5566209807702329,1,1000028,1.8868893382101302,195.36599519035877,205.80242970782848,1.0,458,2841,10681,0.04287988016103361,0.26598633086789625,1.0
CY02C,batch_2.feather,5,A_13_2,19150,10536,0.5501827676240209,1,1000028,1.2755435474931118,194.50908239833777,204.4632517873522,1.0,454,2839,10536,0.04309035687167806,0.269457099468489,1.0
CY02C,batch_2.feather,6,A_13_3,20359,10219,0.5019401738788742,1,1000028,0.5071636015647012,192.61551781262807,201.18008283642706,1.0,450,2841,10219,0.04403561992367159,0.2780115471181133,1.0
CY02C,batch_2.feather,7,A_13_4,22438,9810,0.43720474195561104,1,1000028,2.665304774945017,191.00764531546457,198.00350860525316,1.0,457,2841,9810,0.04658511722731906,0.28960244648318045,1.0
CY02C,batch_2.feather,8,A_13_5,29178,8411,0.28826513126328057,1,1000028,1.696217041764126,181.61382702445096,185.77317686204518,1.0,448,2826,8411,0.053263583402686956,0.33598858637498513,1.0
CY02C,batch_2.feather,9,C_1__3,52596,4882,0.0928207468248536,1,1000026;1000027,181.97695398923815,252.6032893269579,255.76617860315156,0.0,0,0,4882,0.0,0.0,1.0
CY02C,batch_2.feather,10,A_13_6,34045,6307,0.18525480981054487,1,1000028,1.9937639310851816,174.59363079378662,177.1573519566279,1.0,444,2564,6307,0.0703979705089583,0.40653242429047093,1.0
CY02C,batch_2.feather,11,A_13_7,31812,4237,0.13318873381114046,1,1000028,6.924808832468826,183.38594724826916,194.75606487020733,0.65625,396,1420,4237,0.09346235544016993,0.33514278970970024,1.0
CY02C,batch_2.feather,12,A_13_8,27190,3456,0.1271055535123207,1,1000028,40.97309949006934,196.78502659788586,206.2621039105178,0.0,89,948,3456,0.025752314814814815,0.2743055555555556,1.0
CY02C,batch_2.feather,13,A_14_5,19100,9929,0.5198429319371728,1,1000028,2.5132928636571763,190.20031532599984,199.57619643026214,1.0,455,2823,9929,0.04582536005640044,0.2843186625037768,1.0
CY02C,batch_2.feather,14,A_14_6,20999,7525,0.35835039763798276,1,1000028,1.8870570647392129,180.80817834880105,185.6427747467598,1.0,449,2602,7525,0.05966777408637874,0.34578073089700995,1.0
CY02C,batch_2.feather,15,A_14_8,19256,4288,0.22268383880348983,1,1000028,28.29965681124633,197.58354034951347,205.99593412463338,0.0,114,1137,4288,0.02658582089552239,0.26515858208955223,1.0
CY02C,batch_2.feather,16,A_15_8,13186,5076,0.3849537388138935,1,1000028,23.079708929403825,203.8256543170047,215.4100071300009,0.0,130,1156,5076,0.0256107171000788,0.22773837667454688,1.0
CY02C,batch_2.feather,17,A_9_7,41205,1067,0.025894915665574565,1,1000028,222.13517674186852,267.0014764584103,268.40993129036974,0.0,0,0,1067,0.0,0.0,1.0
CY02C,batch_2.feather,18,A_9_8,38698,142,0.0036694402811514805,1,1000028,276.590580421658,291.169790506604,292.2357563778075,0.0,0,0,142,0.0,0.0,1.0
CY02C,batch_2.feather,19,A_10_7,42034,2468,0.058714374078127234,1,1000028,134.75505962421326,227.5780533864065,230.7028789550918,0.0,0,95,2468,0.0,0.038492706645056725,1.0
CY02C,batch_2.feather,20,C_1__4,45423,3233,0.0711753957246329,1,1000026;1000027,174.09608235340644,255.5717634344163,259.9545804995742,0.0,0,0,3233,0.0,0.0,1.0
CY02C,batch_2.feather,21,A_10_8,40044,978,0.024423134551992808,1,1000028,201.90030311824344,255.0682500809675,256.5171150326312,0.0,0,0,978,0.0,0.0,1.0
CY02C,batch_2.feather,22,A_11_8,34202,1638,0.04789193614408514,1,1000028,134.37631746976982,229.81679506149544,234.9648789270139,0.0,0,73,1638,0.0,0.04456654456654457,1.0
CY02C,batch_2.feather,23,A_12_9,27415,2055,0.07495896407076418,1,1000028,103.15240298976,221.32279888666653,228.55101119045383,0.0,0,258,2055,0.0,0.12554744525547445,1.0
CY02C,batch_2.feather,24,A_13_7,20456,5131,0.250831052014079,1,1000028,3.2215119945295476,188.40444934431,196.9640158617474,0.6875,294,1598,5131,0.0572987721691678,0.31144026505554473,1.0
CY02C,batch_2.feather,25,A_9__7,46890,1067,0.022755384943484752,1,1000028,222.13517674186852,267.00490959550416,268.4214210360039,0.0,0,0,1067,0.0,0.0,1.0
CY02C,batch_2.feather,26,A_9__8,41988,142,0.00338191864342193,1,1000028,276.590580421658,291.169790506604,292.2357563778075,0.0,0,0,142,0.0,0.0,1.0
CY02C,batch_2.feather,27,A_10__7,47745,2468,0.05169127657346319,1,1000028,134.75505962421326,227.57956659403885,230.7028789550918,0.0,0,95,2468,0.0,0.038492706645056725,1.0
CY02C,batch_2.feather,28,A_10__8,43376,978,0.022547030616008854,1,1000028,201.90030311824344,255.0699579112882,256.5171150326312,0.0,0,0,978,0.0,0.0,1.0
CY02C,batch_2.feather,29,A_11__8,37609,1638,0.04355340477013481,1,1000028,134.37631746976982,229.8165691604142,234.9648789270139,0.0,0,73,1638,0.0,0.04456654456654457,1.0
CY02C,batch_2.feather,30,A_12__9,30187,2055,0.06807566170868254,1,1000028,103.15240298976,221.32114251758424,228.55101119045383,0.0,0,258,2055,0.0,0.12554744525547445,1.0
CY02C,batch_2.feather,31,C_2__1,56169,5190,0.09239972226673075,2,1000003;1000026;1000027,127.6857996850281,260.13933795831707,264.79761533917474,0.0,0,20,5190,0.0,0.0038535645472061657,1.0
CY02C,batch_2.feather,32,C_0_0,62149,7072,0.1137910505398317,2,1000003;1000026;1000027,101.85090400789637,263.01964575704807,266.430849446417,0.0,0,26,7072,0.0,0.003676470588235294,1.0
CY02C,batch_2.feather,33,A_13__7,21116,5131,0.2429910967986361,1,1000028,3.2215119945295476,188.4036003875237,196.9640158617474,0.6875,294,1598,5131,0.0572987721691678,0.31144026505554473,1.0
CY02C,batch_2.feather,34,A_15_7,12804,7425,0.5798969072164949,1,1000028,1.6526576617150592,189.96967023778907,201.27712114096093,1.0,446,2275,7425,0.06006734006734007,0.3063973063973064,1.0
CY02C,batch_2.feather,35,A_15__7,12804,7425,0.5798969072164949,1,1000028,1.6526576617150592,189.96967023778907,201.27712114096093,1.0,446,2275,7425,0.06006734006734007,0.3063973063973064,1.0
CY02C,batch_3.feather,0,C_0_1,59091,6166,0.10434753177302804,2,1000003;1000026;1000027,70.27320466568437,259.1433539008499,263.34317908891575,0.0,0,44,6166,0.0,0.007135906584495621,1.0
CY02C,batch_3.feather,1,C_0__1,59437,6048,0.10175479919915205,2,1000003;1000026;1000027,118.27216168302401,259.7487555725552,263.73596358991824,0.0,0,44,6048,0.0,0.007275132275132275,1.0
CY02C,batch_3.feather,2,C_1_5,36844,1410,0.03826946042774943,1,1000026;1000027,192.18109067670218,264.6761929350275,269.73441999438535,0.0,0,0,1410,0.0,0.0,1.0
CY02C,batch_3.feather,3,C_1_6,35798,496,0.013855522654896922,1,1000026;1000027,241.99324705158543,279.04832243948823,281.26403144102665,0.0,0,0,496,0.0,0.0,1.0
CY02C,batch_3.feather,4,C_2_7,31597,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,5,C_3_7,30269,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,6,C_3_8,33755,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,7,C_2__2,55110,5132,0.0931228452186536,2,1000003;1000026;1000027,187.97574851502367,257.2223636132527,260.40932651751075,0.0,0,0,5132,0.0,0.0,1.0
CY02C,batch_3.feather,8,C_4_7,29205,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,9,C_4_8,32085,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,10,C_5_8,30062,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,11,C_6_8,26615,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,12,C_7_8,27806,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,13,C_8_7,37551,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,14,C_8_8,33240,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,15,C_1__5,36327,1257,0.03460236187959369,1,1000026;1000027,200.62684025157117,265.6373819957848,270.5664680720897,0.0,0,0,1257,0.0,0.0,1.0
CY02C,batch_3.feather,16,C_1__6,32448,404,0.01245069033530572,1,1000026;1000027,250.77755757950325,281.65376881692384,283.5605291629415,0.0,0,0,404,0.0,0.0,1.0
CY02C,batch_3.feather,17,C_2__7,26913,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,18,C_2__3,50524,4100,0.08114955268783153,1,1000026;1000027,179.441792006398,252.84152759856508,256.7201268405719,0.0,0,0,4100,0.0,0.0,1.0
CY02C,batch_3.feather,19,C_3__7,26557,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,20,C_3__8,27207,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,21,C_4__7,27584,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,22,C_4__8,27929,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,23,C_5__8,28833,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,24,C_6__8,26763,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,25,C_7__8,28308,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,26,C_8__7,41750,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,27,C_8__8,35329,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,28,C_2__4,44601,2634,0.05905697181677541,1,1000026;1000027,172.10304759943546,255.71243584118102,261.1114322046437,0.0,0,0,2634,0.0,0.0,1.0
CY02C,batch_3.feather,29,C_2__5,36488,1309,0.035874808156106115,1,1000026;1000027,198.96024668690657,265.3084386881546,270.17114882741026,0.0,0,0,1309,0.0,0.0,1.0
CY02C,batch_3.feather,30,C_3__1,45340,2885,0.06363034847816497,2,1000003;1000026;1000027,181.58310792132409,270.72330525467373,274.9898185437768,0.0,0,0,2885,0.0,0.0,1.0
CY02C,batch_3.feather,31,C_3__2,45097,3066,0.06798678404328448,2,1000003;1000026;1000027,219.48789376522322,269.93393251325665,273.43458572670824,0.0,0,0,3066,0.0,0.0,1.0
CY02C,batch_3.feather,32,C_3__3,43331,2526,0.058295446677898044,1,1000026;1000027,211.26866094874143,265.2526890894085,268.9334701258699,0.0,0,0,2526,0.0,0.0,1.0
CY02C,batch_3.feather,33,C_3__4,39173,1546,0.03946595869604064,1,1000026;1000027,205.6067500502734,265.795009701137,270.0461321287529,0.0,0,0,1546,0.0,0.0,1.0
CY02C,batch_3.feather,34,C_3__5,32542,488,0.014996005162559155,1,1000026;1000027,241.05740338542444,278.1664695865373,280.52797137439137,0.0,0,0,488,0.0,0.0,1.0
CY02C,batch_3.feather,35,C_3__6,30267,47,0.0015528463342914726,1,1000026;1000027,285.1945832333318,294.0972465548894,294.83406472026644,0.0,0,0,47,0.0,0.0,1.0
CY02C,batch_3.feather,36,C_1_0,60466,5911,0.09775741739159197,2,1000003;1000026;1000027,43.88088644769089,260.0834608850612,264.44300179946015,0.0,18,44,5911,0.0030451700219928947,0.007443748942649298,1.0
CY02C,batch_3.feather,37,C_4__1,30071,378,0.012570250407369227,2,1000003;1000026;1000027,261.89162123008697,291.3517888285702,292.62026352819805,0.0,0,0,378,0.0,0.0,1.0
CY02C,batch_4.feather,0,C_4__2,29613,443,0.014959646101374397,1,1000026;1000027,278.0536084235821,291.4044229462112,292.06791768475944,0.0,0,0,443,0.0,0.0,1.0
CY02C,batch_4.feather,1,C_4__3,30772,533,0.017320941115299623,1,1000026;1000027,270.32545208642404,288.6347449141406,289.33763760515535,0.0,0,0,533,0.0,0.0,1.0
CY02C,batch_4.feather,2,C_4__4,30275,316,0.010437654830718415,1,1000026;1000027,265.7888328688462,287.78569695057536,288.88408133210567,0.0,0,0,316,0.0,0.0,1.0
CY02C,batch_4.feather,3,C_4__5,26526,8,0.00030159089195506294,1,1000026;1000027,295.34380235266315,297.85183383481194,298.0350149043798,0.0,0,0,8,0.0,0.0,1.0
CY02C,batch_4.feather,4,C_4__6,27406,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,5,C_5__1,19253,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,6,C_5__2,18649,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,7,C_5__3,20173,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,8,C_5__4,22961,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,9,C_2_0,56217,5062,0.0900439368874184,2,1000003;1000026;1000027,85.6500527279113,260.26643160524293,265.1636145117901,0.0,0,44,5062,0.0,0.00869221651521138,1.0
CY02C,batch_4.feather,10,C_5__5,23915,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,11,C_5__6,25872,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,12,C_6__1,15628,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,13,C_6__2,15364,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,14,C_6__3,16266,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,15,C_6__4,19305,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,16,C_6__5,24160,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,17,C_6__6,24921,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,18,C_6__7,26134,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,19,C_7__1,24777,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,20,C_3_0,45187,2797,0.06189833359151969,2,1000003;1000026;1000027,155.05635994838585,270.6182418888518,275.26905838673594,0.0,0,0,2797,0.0,0.0,1.0
CY02C,batch_4.feather,21,C_7__2,24538,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,22,C_7__3,24479,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,23,C_7__4,25793,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,24,C_7__5,29576,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,25,C_7__6,26976,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,26,C_7__7,25983,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,27,A_8__1,34964,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,28,A_8__2,35926,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,29,A_8__3,38596,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,30,A_8__4,40056,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,31,C_4_0,30473,362,0.011879368621402554,2,1000003;1000026;1000027,244.29006353199586,290.2995792778331,292.5262990379432,0.0,0,0,362,0.0,0.0,1.0
CY02C,batch_4.feather,32,C_8__5,41315,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,33,C_8__6,37953,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
