vehicle,file,sample_info,age_label,hic_bucket,hic_true,E0_pred,E3_pred,E0_accuracy,E3_accuracy,E3_minus_E0_accuracy,E0_abs_error,E3_abs_error,E3_minus_E0_abs_error,sample_index,n_nodes,n_hard_only_material_nodes,hard_only_material_frac,n_hard_only_vectors_in_sample,hard_only_material_ids_in_sample,hard_only_min_dist_to_hic,hard_only_mean_dist_to_hic,hard_only_median_dist_to_hic,hard_only_top32_nearest_frac,hard_only_nodes_within_60,hard_only_nodes_within_150,hard_only_nodes_within_400,hard_only_frac_within_60,hard_only_frac_within_150,hard_only_frac_within_400
CY02C,batch_5.feather,A_12__6,Adult,>2k,2847.830078125,1641.5892333984375,1683.47607421875,0.5764351061560714,0.5911434418612307,0.014708335705159281,1206.2408447265625,1164.35400390625,-41.8868408203125,22,54904,5058,0.09212443537811453,1,1000028,32.986589987530806,185.95475070781103,192.6476706710573,0.875,291,1668,5058,0.05753262158956109,0.32977461447212336,1.0
M6,batch_1.feather,C_6__6,Child,<500,387.9200134277344,940.2083740234375,905.8257446289062,0.41258940480151934,0.42825015266777977,0.015660747866260427,552.288330078125,517.90576171875,-34.382568359375,14,47763,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_2.feather,A_13_5,Adult,500-1k,806.9099731445312,290.994873046875,303.87078857421875,0.36062867324946657,0.3765857390385611,0.015957065789094504,515.9151000976562,503.0391845703125,-12.87591552734375,8,29178,8411,0.28826513126328057,1,1000028,1.696217041764126,181.61382702445096,185.77317686204518,1.0,448,2826,8411,0.053263583402686956,0.33598858637498513,1.0
CY02C,batch_2.feather,A_12_4,Adult,>2k,3195.7900390625,426.3511962890625,481.5655822753906,0.13341026509180015,0.1506874908517645,0.01727722575996435,2769.43896484375,2714.224365234375,-55.214599609375,1,43826,7333,0.1673207684935883,1,1000028,0.8273887869857631,189.37629167284356,200.2395870463348,0.75,452,2261,7333,0.06163916541660985,0.30833219691804176,1.0
CY02C,batch_0.feather,C_2_1,Child,1.5k-2k,1836.0400390625,852.7853393554688,884.9454345703125,0.4644699032766787,0.48198591302081534,0.01751600974413664,983.2546997070312,951.0946044921875,-32.16009521484375,5,55431,5157,0.09303458353628836,2,1000003;1000026;1000027,109.34387524764216,260.153412586874,264.91084639365533,0.0,0,38,5157,0.0,0.00736862516967229,1.0
M6,batch_3.feather,C_4__8,Child,1k-1.5k,1321.280029296875,1268.4901123046875,1292.1351318359375,0.960046382430922,0.9779419223671707,0.017895539936248706,52.7899169921875,29.1448974609375,-23.64501953125,23,81931,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_3_0,Child,1k-1.5k,1294.0,714.0385131835938,739.3103637695312,0.5518071972052502,0.571337220841987,0.019530023636736837,579.9614868164062,554.6896362304688,-25.2718505859375,20,45187,2797,0.06189833359151969,2,1000003;1000026;1000027,155.05635994838585,270.6182418888518,275.26905838673594,0.0,0,0,2797,0.0,0.0,1.0
M6,batch_1.feather,C_5__4,Child,<500,410.0199890136719,860.7346801757812,826.6531982421875,0.4763604841969846,0.49600000324869836,0.01963951905171374,450.7146911621094,416.6332092285156,-34.08148193359375,3,36309,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_12__4,Adult,>2k,2859.830078125,332.0995178222656,388.9142150878906,0.11612561192446831,0.13599207101943475,0.01986645909496644,2527.73046875,2470.915771484375,-56.814697265625,20,57125,7331,0.12833260393873086,1,1000028,0.8273887869857631,189.34655734358427,200.23588384055122,1.0,452,2261,7331,0.06165598144864275,0.30841631428181693,1.0
CY02C,batch_1.feather,A_12_2,Adult,1k-1.5k,1461.010009765625,370.345458984375,399.6487121582031,0.2534859148869115,0.2735427611630907,0.020056846276179152,1090.66455078125,1061.361328125,-29.30322265625,36,39108,8239,0.21067300808018818,1,1000028,2.9539644670590928,188.25482781249025,197.36298475728515,1.0,455,2615,8239,0.055225148683092605,0.3173928874863454,1.0
M6,batch_2.feather,C_7_4,Child,<500,422.4100036621094,905.4492797851562,867.5599975585938,0.46651978536261934,0.4868942837968741,0.020374498434254762,483.0392761230469,445.1499938964844,-37.8892822265625,34,29094,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_4_0,Child,<500,437.010009765625,768.3780517578125,740.1571655273438,0.5687434834530745,0.5904286685575301,0.021685185104455607,331.3680419921875,303.14715576171875,-28.22088623046875,7,35022,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_7__8,Child,500-1k,800.3900146484375,985.4454956054688,959.3703002929688,0.8122113482863594,0.8342868383605554,0.022075490074195958,185.05548095703125,158.98028564453125,-26.0751953125,27,44279,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_3__1,Child,1k-1.5k,1251.2099609375,767.690673828125,795.6903076171875,0.6135586334789996,0.6359366792612463,0.02237804578224667,483.519287109375,455.5196533203125,-27.9996337890625,30,45340,2885,0.06363034847816497,2,1000003;1000026;1000027,181.58310792132409,270.72330525467373,274.9898185437768,0.0,0,0,2885,0.0,0.0,1.0
CY02C,batch_4.feather,C_2_0,Child,1.5k-2k,1877.43994140625,829.84765625,872.9534301757812,0.4420102278363286,0.4649700962055367,0.022959868369208103,1047.59228515625,1004.4865112304688,-43.10577392578125,9,56217,5062,0.0900439368874184,2,1000003;1000026;1000027,85.6500527279113,260.26643160524293,265.1636145117901,0.0,0,44,5062,0.0,0.00869221651521138,1.0
CY02C,batch_1.feather,A_12_3,Adult,>2k,2095.52001953125,367.209716796875,425.0600891113281,0.17523560422916729,0.20284229458538433,0.027606690356217045,1728.310302734375,1670.4599609375,-57.850341796875,37,40019,7860,0.19640670681426323,1,1000028,3.141887626172932,188.23879812742098,198.4866707808594,1.0,455,2499,7860,0.05788804071246819,0.31793893129770995,1.0
M6,batch_2.feather,C_6_4,Child,<500,390.17999267578125,829.22900390625,782.8864135742188,0.4705334604044961,0.498386465661652,0.027853005257155894,439.04901123046875,392.7064208984375,-46.34259033203125,25,27928,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_11__1,Adult,>2k,2573.699951171875,859.019775390625,930.8277587890625,0.3337684235489417,0.36166910535364916,0.02790068180470745,1714.68017578125,1642.8721923828125,-71.8079833984375,10,55823,6116,0.10956057539007219,1,1000028,43.95294717509297,197.85226425693878,208.3634517214079,0.53125,191,1628,6116,0.031229561805101374,0.26618705035971224,1.0
CY02C,batch_0.feather,C_2_3,Child,1k-1.5k,1347.1300048828125,890.9627075195312,929.0630493164062,0.6613784150676953,0.6896610170873789,0.028282602019683578,456.16729736328125,418.06695556640625,-38.100341796875,7,49903,4259,0.08534557040658879,2,1000003;1000026;1000027,180.484934349485,253.32540567790886,257.01034884272184,0.0,0,0,4259,0.0,0.0,1.0
M6,batch_1.feather,C_7__4,Child,<500,440.5,885.3556518554688,837.5972900390625,0.49754016826665054,0.525909055865566,0.028368887598915482,444.85565185546875,397.0972900390625,-47.75836181640625,19,29091,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_4_3,Child,<500,466.7799987792969,859.79248046875,816.8198852539062,0.5428984428019343,0.5714601311820409,0.02856168838010653,393.0124816894531,350.0398864746094,-42.97259521484375,8,32327,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_3_6,Child,1k-1.5k,1328.1300048828125,1065.3746337890625,1103.8465576171875,0.8021614072961674,0.8311283937257222,0.028966986429554864,262.75537109375,224.283447265625,-38.471923828125,16,33239,79,0.0023767261349619422,1,1000026;1000027,276.4447915196338,291.3981598239905,292.2233891700636,0.0,0,0,79,0.0,0.0,1.0
M6,batch_3.feather,C_8_9,Child,500-1k,834.8900146484375,1165.000244140625,1116.322021484375,0.7166436392159755,0.7478935276563684,0.031249888440392892,330.1102294921875,281.4320068359375,-48.67822265625,33,45762,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,A_11_0,Adult,>2k,2463.449951171875,828.9495849609375,914.144775390625,0.33649946270132347,0.3710831531023238,0.034583690401000344,1634.5003662109375,1549.30517578125,-85.1951904296875,32,51405,6171,0.1200466880653633,1,1000028,42.9541213878471,197.31556370013973,208.49970131967635,0.0625,216,1664,6171,0.03500243072435586,0.26964835520985253,1.0
M6,batch_4.feather,A_9_6,Adult,1.5k-2k,1574.8499755859375,1657.7314453125,1598.8837890625,0.9500030780251391,0.984968380040519,0.03496530201537995,82.8814697265625,24.0338134765625,-58.84765625,39,49330,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_3__7,Child,1k-1.5k,1311.050048828125,1026.3985595703125,1603.030029296875,0.782882820139287,0.8178574480000109,0.03497462786072392,284.6514892578125,291.97998046875,7.3284912109375,19,26557,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_4__3,Child,<500,478.239990234375,905.8409423828125,849.0142211914062,0.5279513961649446,0.5632885507656981,0.035337154600753484,427.6009521484375,370.77423095703125,-56.82672119140625,35,43769,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_6_5,Child,<500,391.7699890136719,879.344482421875,811.3428344726562,0.44552504376290153,0.48286614778364106,0.037341104020739535,487.5744934082031,419.5728454589844,-68.00164794921875,26,38761,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_8_8,Child,500-1k,873.0399780273438,1086.7042236328125,1038.378662109375,0.8033832564934762,0.8407722634186644,0.037389006925188206,213.66424560546875,165.33868408203125,-48.3255615234375,28,45660,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_11__3,Adult,>2k,2153.280029296875,742.7325439453125,826.59619140625,0.3449307725144518,0.3838777029275491,0.03894693041309727,1410.5474853515625,1326.683837890625,-83.8636474609375,12,62225,5637,0.09059059863398955,1,1000028,53.03446969062332,202.12629457753238,212.3512090804639,0.0,85,1381,5637,0.01507894270001774,0.24498846904381763,1.0
CY02C,batch_3.feather,C_3_7,Child,1k-1.5k,1349.1400146484375,1206.2584228515625,1261.85302734375,0.8940943191621905,0.9353017578924653,0.04120743873027477,142.881591796875,87.2869873046875,-55.5946044921875,5,30269,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_4__7,Child,500-1k,822.6699829101562,1213.8299560546875,1142.740966796875,0.6777473062076019,0.7199094167562017,0.04216211054859975,391.15997314453125,320.07098388671875,-71.0889892578125,39,83486,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_3__4,Child,1k-1.5k,1125.5400390625,797.7335205078125,845.2581787109375,0.7087562350711855,0.7509801067716626,0.042223871700477145,327.8065185546875,280.2818603515625,-47.524658203125,33,39173,1546,0.03946595869604064,1,1000026;1000027,205.6067500502734,265.795009701137,270.0461321287529,0.0,0,0,1546,0.0,0.0,1.0
CY02C,batch_2.feather,C_0_0,Child,1.5k-2k,1656.3399658203125,1279.4464111328125,1350.0780029296875,0.7724539874271276,0.8150971604800064,0.04264317305287879,376.8935546875,306.261962890625,-70.631591796875,32,62149,7072,0.1137910505398317,2,1000003;1000026;1000027,101.85090400789637,263.01964575704807,266.430849446417,0.0,0,26,7072,0.0,0.003676470588235294,1.0
M6,batch_1.feather,C_5__6,Child,<500,389.6000061035156,995.0740966796875,897.0863037109375,0.3915286383230285,0.43429489948946315,0.04276626116643467,605.47412109375,507.4862976074219,-97.98782348632812,5,57134,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_7_6,Child,<500,421.260009765625,1063.551513671875,959.4600219726562,0.3960880167536402,0.43905947107573234,0.04297145432209215,642.29150390625,538.2000122070312,-104.09149169921875,36,50987,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_4_1,Child,<500,455.9200134277344,839.7403564453125,776.6464233398438,0.5429297400421244,0.5870367772597513,0.04410703721762699,383.8203430175781,320.7264099121094,-63.09393310546875,6,30886,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_7_2,Child,<500,379.0199890136719,795.2509155273438,727.7996826171875,0.47660427874180766,0.5207751501769081,0.044170871435100456,416.2309265136719,348.7796936035156,-67.45123291015625,32,27039,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_1_1,Child,1k-1.5k,1150.1700439453125,1683.5018310546875,1580.597412109375,0.6832009462233546,0.7276805814899832,0.04447963526662857,533.331787109375,430.4273681640625,-102.9044189453125,26,72919,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_8__9,Child,500-1k,799.5900268554688,1160.7259521484375,1087.4151611328125,0.6888706377034762,0.7353125608645161,0.0464419231610399,361.13592529296875,287.82513427734375,-73.310791015625,34,45922,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_4_7,Child,500-1k,834.5,1242.5201416015625,1159.10986328125,0.6716188913640952,0.7199490112504671,0.048330119886371814,408.0201416015625,324.60986328125,-83.4102783203125,12,87033,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_0_0,Child,1.5k-2k,1631.9200439453125,1751.81494140625,1599.157958984375,0.9315596101922198,0.9799242094718488,0.048364599279628995,119.8948974609375,32.7620849609375,-87.1328125,3,75730,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_2.feather,C_2__1,Child,1.5k-2k,1897.97998046875,822.7451171875,917.3621215820312,0.43348461293269497,0.4833360367454811,0.04985142381278612,1075.23486328125,980.6178588867188,-94.61700439453125,31,56169,5190,0.09239972226673075,2,1000003;1000026;1000027,127.6857996850281,260.13933795831707,264.79761533917474,0.0,0,20,5190,0.0,0.0038535645472061657,1.0
M6,batch_2.feather,C_6_7,Child,500-1k,626.5399780273438,1021.350341796875,943.4605102539062,0.6134427653150473,0.6640871252350857,0.05064435992003846,394.81036376953125,316.9205322265625,-77.88983154296875,30,60723,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_5__6,Child,1k-1.5k,1102.0899658203125,667.2577514648438,723.1135864257812,0.6054476242038802,0.6561293622590513,0.050681738055171066,434.83221435546875,378.97637939453125,-55.8558349609375,11,25872,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_6_2,Child,500-1k,514.75,734.214111328125,684.2926025390625,0.7010897666742814,0.7522366866016439,0.05114691992736253,219.464111328125,169.5426025390625,-49.9215087890625,23,23624,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_4.feather,C_4__4,Child,1k-1.5k,1087.25,650.0513916015625,706.8587036132812,0.5978858510936422,0.6501344710170441,0.05224861992340191,437.1986083984375,380.39129638671875,-56.80731201171875,2,30275,316,0.010437654830718415,1,1000026;1000027,265.7888328688462,287.78569695057536,288.88408133210567,0.0,0,0,316,0.0,0.0,1.0
CY02C,batch_1.feather,A_11_1,Adult,>2k,2350.300048828125,818.9920043945312,942.055419921875,0.34846274406660804,0.4008234694934334,0.05236072542682535,1531.30810546875,1408.24462890625,-123.0634765625,29,50332,6116,0.1215131526662958,1,1000028,43.95294717509297,197.85226425710974,208.3634517214079,0.0,191,1628,6116,0.031229561805101374,0.26618705035971224,1.0
M6,batch_2.feather,C_7_3,Child,<500,420.3699951171875,851.9034423828125,769.8906860351562,0.49344793576768936,0.5460125739175286,0.052564638149839193,431.533447265625,349.52069091796875,-82.01275634765625,33,27096,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_5__3,Child,<500,392.1499938964844,758.9892578125,687.427490234375,0.516673971153042,0.570460156841826,0.053786185688784016,366.8392639160156,295.2774963378906,-71.561767578125,1,35003,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_1.feather,C_8_6,Child,500-1k,780.469970703125,853.10302734375,757.2351684570312,0.9148601583717529,0.9702297293704183,0.05536957099866535,72.633056640625,23.23480224609375,-49.39825439453125,13,37618,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_3__4,Child,500-1k,606.739990234375,1096.7911376953125,996.15185546875,0.5531955623832974,0.6090838328548481,0.05588827047155076,490.0511474609375,389.411865234375,-100.6392822265625,28,59949,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_3__3,Child,1k-1.5k,1128.9200439453125,739.8410034179688,804.9302368164062,0.6553528811769493,0.7130090754730182,0.05765619429606883,389.07904052734375,323.98980712890625,-65.0892333984375,32,43331,2526,0.058295446677898044,1,1000026;1000027,211.26866094874143,265.2526890894085,268.9334701258699,0.0,0,0,2526,0.0,0.0,1.0
CY02C,batch_4.feather,C_6__2,Child,500-1k,641.8099975585938,810.0679931640625,546.5967407226562,0.792291515002011,0.8516488412487762,0.05935732624676515,168.25799560546875,95.2132568359375,-73.04473876953125,13,15364,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_8__7,Child,500-1k,627.8800048828125,1134.6771240234375,1024.304931640625,0.5533556565029006,0.6129815306826061,0.05962587417970544,506.797119140625,396.4249267578125,-110.3721923828125,26,41750,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_4__6,Child,500-1k,570.7899780273438,1090.6832275390625,976.3405151367188,0.5233324980299113,0.5846218293495841,0.061289331319672735,519.8932495117188,405.550537109375,-114.34271240234375,38,78311,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_8__7,Child,500-1k,814.52001953125,1158.5133056640625,1062.752685546875,0.7030735128798242,0.7664248047626541,0.06335129188282984,343.9932861328125,248.232666015625,-95.7606201171875,25,50055,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_3_1,Child,500-1k,541.2100219726562,1088.4449462890625,965.3410034179688,0.497232334825803,0.5606412864018019,0.0634089515759989,547.2349243164062,424.1309814453125,-123.10394287109375,39,49636,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,A_15__8,Adult,>2k,5928.31982421875,2248.896484375,2638.455078125,0.37934803638421544,0.4450595035959793,0.06571146721176385,3679.42333984375,3289.86474609375,-389.55859375,10,18623,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_11__6,Adult,1.5k-2k,1637.780029296875,1448.958740234375,1556.6197509765625,0.8847090050648841,0.9504449456773777,0.06573594061249355,188.8212890625,81.1602783203125,-107.6610107421875,16,60498,3604,0.059572217263380606,1,1000028,103.03021604374179,217.59319514860772,222.59902932506043,0.0,0,489,3604,0.0,0.13568257491675917,1.0
M6,batch_2.feather,C_8_7,Child,500-1k,801.4000244140625,1142.1771240234375,1043.58935546875,0.701642510218597,0.7679265989198375,0.06628408870124047,340.777099609375,242.1893310546875,-98.5877685546875,40,51853,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_4__4,Child,<500,465.1099853515625,952.9490966796875,837.1715087890625,0.48807432314288535,0.5555731178959098,0.06749879475302445,487.839111328125,372.0615234375,-115.777587890625,36,44918,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_6_6,Child,<500,391.0799865722656,1059.56982421875,892.1091918945312,0.36909317124109275,0.43837681544536833,0.06928364420427557,668.4898681640625,501.0292053222656,-167.46066284179688,29,53109,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_2__2,Child,1k-1.5k,1432.18994140625,830.4605712890625,929.8764038085938,0.5798536543788622,0.6492689111442574,0.06941525676539528,601.7293701171875,502.31353759765625,-99.41583251953125,7,55110,5132,0.0931228452186536,2,1000003;1000026;1000027,187.97574851502367,257.2223636132527,260.40932651751075,0.0,0,0,5132,0.0,0.0,1.0
M6,batch_4.feather,A_14__7,Adult,>2k,7341.0,2214.8017578125,2726.21533203125,0.30170300474220135,0.3713683874174159,0.06966538267521455,5126.1982421875,4614.78466796875,-511.41357421875,25,19996,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_1_5,Child,1.5k-2k,1585.3399658203125,1134.5338134765625,1246.4151611328125,0.7156407066855931,0.7862131706796858,0.07057246399409267,450.80615234375,338.9248046875,-111.88134765625,2,36844,1410,0.03826946042774943,1,1000026;1000027,192.18109067670218,264.6761929350275,269.73441999438535,0.0,0,0,1410,0.0,0.0,1.0
M6,batch_1.feather,A_9__5,Adult,1.5k-2k,1720.9000244140625,1542.148681640625,1779.892578125,0.8961291532119657,0.9668561156802608,0.07072696246829502,178.7513427734375,58.9925537109375,-119.7587890625,35,40630,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_3__5,Child,500-1k,618.0499877929688,1140.341552734375,1006.5653076171875,0.5419867287226128,0.6140187657133349,0.07203203699072214,522.2915649414062,388.51531982421875,-133.7762451171875,29,77918,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_4_2,Child,<500,459.0,788.7791748046875,701.1621704101562,0.5819119148444236,0.6546274447914103,0.07271552994698671,329.7791748046875,242.16217041015625,-87.61700439453125,7,31547,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_0.feather,C_3_5,Child,1k-1.5k,1138.2900390625,788.438720703125,871.2362060546875,0.6926518669639647,0.7653903453044717,0.07273847834050695,349.851318359375,267.0538330078125,-82.7974853515625,15,32643,545,0.016695769383941426,1,1000026;1000027,233.3513358859336,276.9603637394489,279.3740989262427,0.0,0,0,545,0.0,0.0,1.0
M6,batch_1.feather,C_5__2,Child,<500,436.1499938964844,742.05224609375,658.9397583007812,0.5877618404801401,0.6618966125540694,0.07413477207392927,305.9022521972656,222.78976440429688,-83.11248779296875,0,33221,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_6_1,Child,500-1k,547.5800170898438,709.4013061523438,646.9252319335938,0.77189034237872,0.8464347811155591,0.07454443873683914,161.8212890625,99.34521484375,-62.47607421875,22,24540,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_5_6,Child,<500,400.8800048828125,971.85107421875,823.066162109375,0.4124911887400765,0.4870568410386681,0.07456565229859158,570.9710693359375,422.1861572265625,-148.784912109375,19,59552,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_5_1,Child,<500,478.1400146484375,744.910888671875,667.232177734375,0.6418754537216235,0.7166021523002521,0.07472669857862868,266.7708740234375,189.0921630859375,-77.6787109375,13,24300,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_4.feather,A_13__8,Adult,>2k,140176.0,1886.8409423828125,12375.1357421875,0.013460513514316378,0.08828284258494679,0.07482232907063041,138289.15625,127800.8671875,-10488.2890625,23,21102,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_3.feather,C_2__3,Child,1k-1.5k,1337.530029296875,912.4969482421875,1013.0886840820312,0.6822253917707382,0.7574324776951744,0.07520708592443626,425.0330810546875,324.44134521484375,-100.59173583984375,18,50524,4100,0.08114955268783153,1,1000026;1000027,179.441792006398,252.84152759856508,256.7201268405719,0.0,0,0,4100,0.0,0.0,1.0
CY02C,batch_4.feather,C_4__6,Child,1k-1.5k,1096.6199951171875,716.9871826171875,801.9900512695312,0.6538155293626289,0.7313290427317337,0.07751351336910484,379.6328125,294.62994384765625,-85.00286865234375,4,27406,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_3_0,Child,500-1k,545.2100219726562,911.5697021484375,805.7621459960938,0.5981002008817048,0.6766389122172778,0.078538711335573,366.35968017578125,260.5521240234375,-105.80755615234375,6,52987,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_4__5,Child,<500,456.8800048828125,985.4368896484375,842.6259155273438,0.46363192781001744,0.5422097712208169,0.07857784341079949,528.556884765625,385.74591064453125,-142.81097412109375,37,51783,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_0.feather,C_2__5,Child,500-1k,895.969970703125,1430.1602783203125,1269.0582275390625,0.6264822092216261,0.706011711094278,0.07952950187265184,534.1903076171875,373.0882568359375,-161.10205078125,22,93603,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_6_3,Child,<500,459.8800048828125,815.670166015625,713.9176635742188,0.5638063325636002,0.6441639258236443,0.0803575932600441,355.7901611328125,254.03765869140625,-101.75250244140625,24,25135,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_3.feather,C_6__8,Child,500-1k,679.510009765625,1154.65625,1015.6755981445312,0.5884955022463395,0.6690226790984992,0.08052717685215971,475.146240234375,336.16558837890625,-138.98065185546875,25,51623,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_1.feather,C_2_4,Child,500-1k,718.7100219726562,1312.3988037109375,1143.842041015625,0.5476308115646193,0.6283297834852344,0.08069897192061504,593.6887817382812,425.13201904296875,-168.5567626953125,34,72415,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_11__2,Adult,>2k,2021.1300048828125,783.7755737304688,948.7151489257812,0.38779077636617093,0.4693983794381346,0.08160760307196369,1237.3544921875,1072.414794921875,-164.939697265625,11,60900,5947,0.09765188834154351,1,1000028,47.11245407712252,199.52751392597477,209.93796583497686,0.0,148,1533,5947,0.024886497393643854,0.2577770304355137,1.0
M6,batch_1.feather,C_8__6,Child,500-1k,727.0399780273438,1119.542724609375,994.4059448242188,0.6494079788522754,0.731129959360674,0.08172198050839863,392.50274658203125,267.365966796875,-125.13677978515625,23,47636,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
M6,batch_2.feather,C_4_5,Child,<500,474.7300109863281,901.0718994140625,777.7742309570312,0.5268503116066869,0.6103699403902659,0.08351962878357899,426.3418884277344,303.0442199707031,-123.29766845703125,10,48062,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
CY02C,batch_5.feather,A_13__8,Adult,>2k,6175.89990234375,3645.69287109375,9159.7265625,0.5903095789668178,0.674245007228484,0.08393542826166622,2530.20703125,2983.82666015625,453.61962890625,31,29895,3456,0.11560461615654792,1,1000028,40.97309949006934,196.78367003633792,206.2621039105178,0.0,89,948,3456,0.025752314814814815,0.2743055555555556,1.0
